transaction_id,date,scheme_name,transaction_type,amount,state,age_group,gender,city_tier
9222,2022-09-15,Mirae Asset Large Cap Direct,SIP,53195,Karnataka,18-25,Male,B30
9223,2022-11-08,UTI Flexi Cap Direct,Lumpsum,219427,West Bengal,26-35,Female,T30
9224,2024-04-23,Nippon Large Cap Direct,SIP,95521,Delhi,26-35,Female,T30
9225,2024-07-30,Nippon Large Cap Direct,Redemption,396231,Telangana,46-60,Male,T30
9226,2023-07-02,ICICI Pru Bluechip Direct,Lumpsum,358054,Andhra Pradesh,18-25,Male,T30
9227,2025-06-17,HDFC Top 100 Direct,Lumpsum,217261,Telangana,36-45,Female,T30
9228,2023-10-12,Mirae Asset Large Cap Direct,Redemption,173181,Punjab,36-45,Male,T30
9229,2023-05-14,ICICI Pru Bluechip Direct,SIP,56855,Maharashtra,46-60,Male,T30
9230,2024-10-18,Mirae Asset Large Cap Direct,SIP,468676,West Bengal,46-60,Male,B30
9231,2022-07-23,Nippon Large Cap Direct,Redemption,178085,Rajasthan,60+,Male,T30
9232,2024-04-11,DSP Top 100 Equity Direct,SIP,4997,Uttar Pradesh,26-35,Female,T30
9233,2025-07-28,ABSL Frontline Equity Direct,Lumpsum,7040,Punjab,60+,Male,B30
9234,2025-11-21,Axis Bluechip Direct,Redemption,420541,Tamil Nadu,26-35,Female,B30
9235,2023-08-21,Mirae Asset Large Cap Direct,SIP,36598,Gujarat,46-60,Female,T30
9236,2025-12-31,ABSL Frontline Equity Direct,Lumpsum,39708,Gujarat,18-25,Female,T30
9237,2024-06-11,SBI Bluechip Direct,SIP,450991,Telangana,36-45,Female,T30
9238,2024-05-25,SBI Bluechip Direct,SIP,23376,Uttar Pradesh,46-60,Female,T30
9239,2023-06-28,HDFC Top 100 Direct,SIP,474490,Andhra Pradesh,26-35,Female,T30
9240,2023-06-21,UTI Flexi Cap Direct,SIP,201389,Kerala,36-45,Male,T30
9241,2025-07-07,ICICI Pru Bluechip Direct,Redemption,452808,Telangana,26-35,Female,B30
9242,2025-08-12,ABSL Frontline Equity Direct,Lumpsum,158169,West Bengal,60+,Male,T30
9243,2025-04-12,Mirae Asset Large Cap Direct,SIP,327279,Rajasthan,18-25,Female,T30
9244,2022-10-07,HDFC Top 100 Direct,SIP,386209,Rajasthan,60+,Male,T30
9245,2024-01-01,Nippon Large Cap Direct,Lumpsum,79700,Punjab,36-45,Male,B30
9246,2024-06-12,DSP Top 100 Equity Direct,SIP,4865,Maharashtra,36-45,Female,T30
9247,2024-02-19,SBI Bluechip Direct,Redemption,289022,Tamil Nadu,18-25,Male,T30
9248,2024-08-10,ABSL Frontline Equity Direct,SIP,201448,Kerala,26-35,Female,B30
9249,2025-09-05,DSP Top 100 Equity Direct,SIP,286804,Maharashtra,60+,Female,T30
9250,2023-12-28,Mirae Asset Large Cap Direct,SIP,313010,Karnataka,26-35,Male,B30
9251,2024-01-18,ABSL Frontline Equity Direct,SIP,332699,Delhi,18-25,Female,T30
9252,2025-09-09,UTI Flexi Cap Direct,SIP,356317,Punjab,46-60,Female,T30
9253,2024-05-28,ABSL Frontline Equity Direct,Redemption,160232,Uttar Pradesh,18-25,Male,T30
9254,2025-11-18,Mirae Asset Large Cap Direct,Redemption,243500,West Bengal,36-45,Female,B30
9255,2025-10-05,UTI Flexi Cap Direct,SIP,314530,Rajasthan,36-45,Male,T30
9256,2023-12-14,HDFC Top 100 Direct,SIP,197570,West Bengal,36-45,Female,T30
9257,2024-07-21,SBI Bluechip Direct,SIP,7836,Delhi,18-25,Female,T30
9258,2025-08-30,Mirae Asset Large Cap Direct,Lumpsum,457932,Telangana,36-45,Female,B30
9259,2023-01-19,Axis Bluechip Direct,SIP,79085,Karnataka,18-25,Female,T30
9260,2025-01-25,Axis Bluechip Direct,SIP,19116,Punjab,26-35,Female,T30
9261,2023-01-04,Kotak Bluechip Direct,Redemption,71880,Punjab,60+,Male,B30
9262,2025-03-24,ICICI Pru Bluechip Direct,SIP,459569,Andhra Pradesh,60+,Male,B30
9263,2025-12-22,Kotak Bluechip Direct,Lumpsum,125851,Maharashtra,60+,Male,T30
9264,2025-01-26,SBI Bluechip Direct,SIP,188951,Tamil Nadu,46-60,Female,T30
9265,2022-07-10,DSP Top 100 Equity Direct,Lumpsum,453492,Uttar Pradesh,60+,Female,B30
9266,2022-11-16,Nippon Large Cap Direct,Redemption,170838,Kerala,18-25,Male,T30
9267,2024-03-19,DSP Top 100 Equity Direct,SIP,35275,West Bengal,36-45,Female,B30
9268,2023-10-06,Mirae Asset Large Cap Direct,SIP,223347,Delhi,60+,Male,T30
9269,2023-04-01,Mirae Asset Large Cap Direct,SIP,239708,Maharashtra,60+,Male,T30
9270,2023-03-02,UTI Flexi Cap Direct,Lumpsum,369862,Rajasthan,26-35,Male,T30
9271,2025-11-12,Mirae Asset Large Cap Direct,Lumpsum,481984,Rajasthan,26-35,Male,B30
9272,2025-05-05,ABSL Frontline Equity Direct,SIP,242110,Telangana,18-25,Female,T30
9273,2025-06-11,ICICI Pru Bluechip Direct,Lumpsum,331371,West Bengal,60+,Male,B30
9274,2025-12-23,SBI Bluechip Direct,SIP,275268,Telangana,26-35,Male,T30
9275,2025-02-25,HDFC Top 100 Direct,SIP,266916,Uttar Pradesh,36-45,Male,T30
9276,2023-08-30,HDFC Top 100 Direct,SIP,445837,Punjab,46-60,Female,T30
9277,2024-04-28,ICICI Pru Bluechip Direct,SIP,476918,Telangana,36-45,Female,T30
9278,2024-04-18,HDFC Top 100 Direct,SIP,130971,Kerala,60+,Female,T30
9279,2022-09-29,DSP Top 100 Equity Direct,SIP,477217,West Bengal,60+,Female,B30
9280,2025-03-16,ICICI Pru Bluechip Direct,SIP,184672,Uttar Pradesh,46-60,Female,B30
9281,2025-01-20,DSP Top 100 Equity Direct,Lumpsum,347777,West Bengal,36-45,Male,T30
9282,2025-10-31,Axis Bluechip Direct,Redemption,387348,Kerala,46-60,Male,B30
9283,2025-08-26,ABSL Frontline Equity Direct,Lumpsum,331996,Uttar Pradesh,46-60,Male,T30
9284,2025-06-10,Axis Bluechip Direct,SIP,391772,Gujarat,26-35,Male,T30
9285,2024-05-09,Axis Bluechip Direct,SIP,370596,Tamil Nadu,26-35,Male,T30
9286,2024-08-16,HDFC Top 100 Direct,Redemption,320801,Telangana,26-35,Female,T30
9287,2022-10-20,SBI Bluechip Direct,SIP,418136,Punjab,36-45,Male,T30
9288,2022-04-16,Mirae Asset Large Cap Direct,SIP,90548,Tamil Nadu,18-25,Male,B30
9289,2023-09-25,Kotak Bluechip Direct,Lumpsum,5073,Gujarat,18-25,Female,T30
9290,2023-12-07,SBI Bluechip Direct,SIP,186109,Punjab,36-45,Male,T30
9291,2024-05-18,ABSL Frontline Equity Direct,SIP,36725,Kerala,46-60,Female,T30
9292,2022-10-05,Axis Bluechip Direct,Redemption,298695,Kerala,18-25,Female,T30
9293,2025-08-05,HDFC Top 100 Direct,SIP,107737,Rajasthan,18-25,Female,T30
9294,2025-08-05,HDFC Top 100 Direct,SIP,4564,Karnataka,46-60,Female,B30
9295,2025-07-29,SBI Bluechip Direct,SIP,288351,Delhi,18-25,Female,T30
9296,2022-03-05,Nippon Large Cap Direct,Lumpsum,17354,Rajasthan,26-35,Male,T30
9297,2022-05-16,HDFC Top 100 Direct,SIP,478851,Maharashtra,46-60,Female,T30
9298,2022-02-15,HDFC Top 100 Direct,SIP,326346,West Bengal,26-35,Male,T30
9299,2025-12-10,UTI Flexi Cap Direct,SIP,430140,Tamil Nadu,36-45,Male,T30
9300,2023-12-10,UTI Flexi Cap Direct,SIP,292471,Gujarat,60+,Male,T30
9301,2022-06-02,Mirae Asset Large Cap Direct,Lumpsum,73925,West Bengal,36-45,Female,T30
9302,2023-05-05,ABSL Frontline Equity Direct,SIP,320586,Gujarat,18-25,Female,B30
9303,2025-05-10,ABSL Frontline Equity Direct,Lumpsum,410440,Telangana,18-25,Male,T30
9304,2023-01-25,Mirae Asset Large Cap Direct,SIP,277237,Kerala,26-35,Female,B30
9305,2025-11-02,Mirae Asset Large Cap Direct,SIP,264449,Delhi,46-60,Female,T30
9306,2025-07-14,DSP Top 100 Equity Direct,SIP,222290,Tamil Nadu,26-35,Female,T30
9307,2023-11-14,Mirae Asset Large Cap Direct,SIP,187402,Maharashtra,60+,Male,T30
9308,2022-10-24,Nippon Large Cap Direct,Lumpsum,206723,Uttar Pradesh,18-25,Male,B30
9309,2023-01-18,Kotak Bluechip Direct,SIP,336011,Punjab,46-60,Male,B30
9310,2024-09-22,Mirae Asset Large Cap Direct,SIP,346927,Andhra Pradesh,26-35,Male,T30
9311,2024-10-14,Kotak Bluechip Direct,Lumpsum,489754,Gujarat,46-60,Male,B30
9312,2024-06-05,Mirae Asset Large Cap Direct,SIP,432264,Telangana,60+,Female,B30
9313,2023-10-04,Kotak Bluechip Direct,Redemption,198521,Karnataka,36-45,Female,B30
9314,2025-04-10,UTI Flexi Cap Direct,SIP,3167,Kerala,36-45,Female,T30
9315,2022-09-12,DSP Top 100 Equity Direct,SIP,411529,Tamil Nadu,46-60,Male,T30
9316,2025-05-05,SBI Bluechip Direct,Lumpsum,292893,Kerala,26-35,Male,T30
9317,2025-07-15,DSP Top 100 Equity Direct,SIP,389306,Karnataka,26-35,Male,T30
9318,2022-10-23,Axis Bluechip Direct,Lumpsum,61152,Karnataka,46-60,Female,T30
9319,2025-02-13,Kotak Bluechip Direct,SIP,203254,Punjab,18-25,Female,T30
9320,2024-11-30,HDFC Top 100 Direct,SIP,300575,Rajasthan,36-45,Male,T30
9321,2025-08-07,Mirae Asset Large Cap Direct,Lumpsum,36129,Delhi,46-60,Female,B30
9322,2025-07-12,Axis Bluechip Direct,SIP,146730,Punjab,60+,Female,B30
9323,2023-10-27,ICICI Pru Bluechip Direct,Lumpsum,4352,Maharashtra,18-25,Female,B30
9324,2024-06-14,Axis Bluechip Direct,SIP,86145,Karnataka,60+,Male,T30
9325,2022-12-09,ABSL Frontline Equity Direct,Lumpsum,250332,Tamil Nadu,26-35,Female,T30
9326,2023-09-19,SBI Bluechip Direct,Redemption,424596,Punjab,26-35,Female,T30
9327,2023-12-11,Mirae Asset Large Cap Direct,Lumpsum,85597,Uttar Pradesh,36-45,Male,B30
9328,2022-01-30,ABSL Frontline Equity Direct,SIP,143461,Uttar Pradesh,36-45,Female,B30
9329,2024-03-26,Nippon Large Cap Direct,SIP,22563,Gujarat,18-25,Female,B30
9330,2024-09-22,Mirae Asset Large Cap Direct,SIP,483510,Uttar Pradesh,36-45,Male,B30
9331,2025-01-11,SBI Bluechip Direct,SIP,207948,Tamil Nadu,46-60,Male,B30
9332,2023-11-05,Kotak Bluechip Direct,SIP,49335,Telangana,46-60,Male,T30
9333,2022-11-10,ICICI Pru Bluechip Direct,SIP,174109,Telangana,60+,Female,B30
9334,2022-01-22,Nippon Large Cap Direct,Lumpsum,428021,Kerala,26-35,Female,T30
9335,2022-04-03,Nippon Large Cap Direct,Lumpsum,304446,Delhi,18-25,Male,B30
9336,2022-10-20,Nippon Large Cap Direct,Lumpsum,355706,Punjab,46-60,Female,T30
9337,2022-02-08,Axis Bluechip Direct,Redemption,65396,West Bengal,18-25,Male,T30
9338,2023-02-12,Nippon Large Cap Direct,Redemption,377892,West Bengal,36-45,Male,T30
9339,2022-06-01,ICICI Pru Bluechip Direct,SIP,395981,Karnataka,60+,Female,B30
9340,2025-07-10,Kotak Bluechip Direct,SIP,104973,Uttar Pradesh,36-45,Male,T30
9341,2025-07-06,Kotak Bluechip Direct,Lumpsum,297425,Andhra Pradesh,60+,Male,T30
9342,2024-07-23,ICICI Pru Bluechip Direct,Lumpsum,86954,Tamil Nadu,18-25,Male,T30
9343,2023-10-26,SBI Bluechip Direct,Redemption,420397,Punjab,46-60,Female,T30
9344,2025-10-12,ABSL Frontline Equity Direct,SIP,478419,Uttar Pradesh,18-25,Female,T30
9345,2024-06-21,UTI Flexi Cap Direct,SIP,390033,Telangana,18-25,Female,T30
9346,2023-08-30,DSP Top 100 Equity Direct,SIP,277397,Uttar Pradesh,46-60,Male,B30
9347,2024-11-21,DSP Top 100 Equity Direct,SIP,346797,Rajasthan,46-60,Male,B30
9348,2023-08-02,HDFC Top 100 Direct,SIP,108096,Kerala,36-45,Female,T30
9349,2024-01-23,ICICI Pru Bluechip Direct,SIP,347832,Gujarat,60+,Male,B30
9350,2024-06-24,SBI Bluechip Direct,Lumpsum,54388,Karnataka,18-25,Female,T30
9351,2025-06-15,Kotak Bluechip Direct,SIP,13100,Uttar Pradesh,18-25,Female,B30
9352,2024-05-17,ICICI Pru Bluechip Direct,SIP,7827,Rajasthan,36-45,Female,T30
9353,2023-11-29,ICICI Pru Bluechip Direct,SIP,92151,Andhra Pradesh,46-60,Male,B30
9354,2022-12-15,HDFC Top 100 Direct,SIP,447846,Karnataka,60+,Female,T30
9355,2022-04-26,HDFC Top 100 Direct,SIP,251376,Rajasthan,46-60,Female,T30
9356,2022-03-18,Nippon Large Cap Direct,SIP,186085,Gujarat,60+,Male,T30
9357,2024-03-10,ICICI Pru Bluechip Direct,SIP,204372,Andhra Pradesh,18-25,Male,T30
9358,2023-01-27,ICICI Pru Bluechip Direct,SIP,246747,Rajasthan,36-45,Male,B30
9359,2023-08-29,Nippon Large Cap Direct,SIP,65054,Andhra Pradesh,36-45,Female,B30
9360,2025-09-24,Kotak Bluechip Direct,SIP,420325,Tamil Nadu,60+,Female,T30
9361,2022-05-07,Axis Bluechip Direct,SIP,352466,Uttar Pradesh,36-45,Female,B30
9362,2023-04-23,Kotak Bluechip Direct,Lumpsum,70724,Telangana,18-25,Female,T30
9363,2022-06-19,HDFC Top 100 Direct,Lumpsum,441830,Telangana,18-25,Female,T30
9364,2024-01-27,ABSL Frontline Equity Direct,SIP,75745,Kerala,18-25,Female,T30
9365,2024-12-18,SBI Bluechip Direct,SIP,146444,Uttar Pradesh,26-35,Female,T30
9366,2022-03-10,SBI Bluechip Direct,Lumpsum,51696,Kerala,18-25,Male,T30
9367,2025-06-05,SBI Bluechip Direct,SIP,373235,Telangana,46-60,Female,T30
9368,2022-07-10,ICICI Pru Bluechip Direct,Redemption,370635,Tamil Nadu,18-25,Male,T30
9369,2025-04-11,ABSL Frontline Equity Direct,SIP,157780,Karnataka,36-45,Male,T30
9370,2023-05-11,Mirae Asset Large Cap Direct,SIP,180087,Punjab,26-35,Female,T30
9371,2023-10-02,DSP Top 100 Equity Direct,SIP,154018,Delhi,26-35,Female,T30
9372,2025-06-03,SBI Bluechip Direct,Lumpsum,91842,Maharashtra,36-45,Male,T30
9373,2023-11-07,SBI Bluechip Direct,SIP,371784,Maharashtra,18-25,Male,T30
9374,2022-10-28,Kotak Bluechip Direct,Lumpsum,130547,Tamil Nadu,18-25,Female,T30
9375,2023-12-28,ICICI Pru Bluechip Direct,SIP,368730,Karnataka,36-45,Female,T30
9376,2025-10-16,UTI Flexi Cap Direct,SIP,37074,Rajasthan,46-60,Male,B30
9377,2023-01-06,Nippon Large Cap Direct,SIP,275903,Punjab,60+,Male,B30
9378,2024-03-03,Axis Bluechip Direct,SIP,97878,Uttar Pradesh,46-60,Male,B30
9379,2022-12-01,Mirae Asset Large Cap Direct,Lumpsum,432324,Delhi,60+,Female,T30
9380,2023-03-09,SBI Bluechip Direct,Lumpsum,49406,Delhi,36-45,Female,T30
9381,2022-12-10,Mirae Asset Large Cap Direct,Redemption,219574,Telangana,60+,Male,B30
9382,2025-10-07,HDFC Top 100 Direct,SIP,404462,Tamil Nadu,46-60,Male,T30
9383,2023-06-20,Nippon Large Cap Direct,Lumpsum,309710,Telangana,46-60,Male,T30
9384,2022-01-04,HDFC Top 100 Direct,Lumpsum,378272,Karnataka,18-25,Male,T30
9385,2025-02-16,SBI Bluechip Direct,SIP,283141,Andhra Pradesh,36-45,Female,T30
9386,2025-08-22,ABSL Frontline Equity Direct,SIP,287534,Maharashtra,26-35,Female,T30
9387,2023-07-31,Mirae Asset Large Cap Direct,Lumpsum,223665,Gujarat,60+,Female,B30
9388,2023-05-02,Nippon Large Cap Direct,SIP,297169,Delhi,60+,Male,B30
9389,2025-01-04,SBI Bluechip Direct,SIP,373870,Maharashtra,46-60,Female,T30
9390,2025-02-28,Axis Bluechip Direct,Lumpsum,139937,West Bengal,46-60,Male,T30
9391,2023-11-26,Mirae Asset Large Cap Direct,Lumpsum,364307,Punjab,36-45,Male,B30
9392,2025-06-21,SBI Bluechip Direct,SIP,335514,Telangana,60+,Female,T30
9393,2024-05-07,Kotak Bluechip Direct,Lumpsum,493129,West Bengal,60+,Female,B30
9394,2025-04-23,Kotak Bluechip Direct,SIP,384330,Gujarat,26-35,Male,B30
9395,2025-10-26,DSP Top 100 Equity Direct,SIP,295991,Andhra Pradesh,18-25,Female,T30
9396,2025-03-11,Mirae Asset Large Cap Direct,Redemption,395138,Tamil Nadu,46-60,Male,T30
9397,2023-11-22,Nippon Large Cap Direct,Redemption,102074,Punjab,36-45,Female,T30
9398,2024-03-11,UTI Flexi Cap Direct,SIP,409344,Gujarat,36-45,Female,T30
9399,2023-11-09,Mirae Asset Large Cap Direct,Lumpsum,19386,Gujarat,60+,Male,T30
9400,2022-03-05,ICICI Pru Bluechip Direct,SIP,182250,Andhra Pradesh,46-60,Female,T30
9401,2025-11-22,SBI Bluechip Direct,SIP,464413,West Bengal,26-35,Female,T30
9402,2022-06-01,HDFC Top 100 Direct,SIP,166573,Telangana,18-25,Female,T30
9403,2022-12-22,SBI Bluechip Direct,SIP,311318,Gujarat,18-25,Female,T30
9404,2022-02-14,Kotak Bluechip Direct,SIP,379115,Gujarat,60+,Male,T30
9405,2024-11-20,SBI Bluechip Direct,Redemption,479970,Kerala,26-35,Male,T30
9406,2023-02-08,Kotak Bluechip Direct,SIP,359449,Gujarat,60+,Male,T30
9407,2025-07-02,Kotak Bluechip Direct,Redemption,36123,Andhra Pradesh,26-35,Female,B30
9408,2023-01-30,ABSL Frontline Equity Direct,Lumpsum,61372,Karnataka,36-45,Male,T30
9409,2024-09-27,SBI Bluechip Direct,SIP,473851,West Bengal,60+,Female,T30
9410,2024-09-21,SBI Bluechip Direct,Lumpsum,198138,Tamil Nadu,46-60,Female,B30
9411,2023-08-12,HDFC Top 100 Direct,Lumpsum,274020,West Bengal,60+,Male,T30
9412,2022-07-30,Nippon Large Cap Direct,SIP,400017,Tamil Nadu,18-25,Male,T30
9413,2022-02-22,Nippon Large Cap Direct,SIP,396269,Uttar Pradesh,18-25,Female,B30
9414,2022-11-05,ABSL Frontline Equity Direct,SIP,415653,Karnataka,60+,Female,T30
9415,2022-10-23,Axis Bluechip Direct,Lumpsum,309451,Gujarat,36-45,Male,T30
9416,2024-03-11,Axis Bluechip Direct,SIP,223221,Kerala,26-35,Male,T30
9417,2025-04-21,DSP Top 100 Equity Direct,SIP,223011,Maharashtra,36-45,Male,B30
9418,2023-03-09,HDFC Top 100 Direct,SIP,424703,Rajasthan,36-45,Female,B30
9419,2022-12-29,SBI Bluechip Direct,SIP,18024,Andhra Pradesh,60+,Male,B30
9420,2025-09-12,DSP Top 100 Equity Direct,SIP,185538,Andhra Pradesh,26-35,Male,T30
9421,2024-09-10,Axis Bluechip Direct,SIP,491855,Delhi,36-45,Male,T30
9422,2023-09-19,Axis Bluechip Direct,SIP,304904,Telangana,26-35,Male,T30
9423,2022-03-20,HDFC Top 100 Direct,Lumpsum,183436,Kerala,60+,Female,T30
9424,2024-12-05,DSP Top 100 Equity Direct,Lumpsum,49263,Uttar Pradesh,36-45,Female,B30
9425,2022-12-31,UTI Flexi Cap Direct,SIP,111544,Maharashtra,60+,Female,T30
9426,2025-07-19,Kotak Bluechip Direct,SIP,472670,West Bengal,26-35,Female,T30
9427,2022-07-18,HDFC Top 100 Direct,SIP,168595,Gujarat,36-45,Male,T30
9428,2024-05-14,Mirae Asset Large Cap Direct,Redemption,434168,West Bengal,60+,Female,B30
9429,2025-08-16,Nippon Large Cap Direct,SIP,71153,Andhra Pradesh,26-35,Male,T30
9430,2024-08-19,Kotak Bluechip Direct,SIP,437693,Punjab,36-45,Male,T30
9431,2023-11-18,Nippon Large Cap Direct,SIP,316347,Karnataka,46-60,Male,T30
9432,2024-11-22,Kotak Bluechip Direct,Lumpsum,433726,Karnataka,46-60,Female,T30
9433,2025-06-16,Mirae Asset Large Cap Direct,SIP,389902,Rajasthan,60+,Male,T30
9434,2025-01-21,ABSL Frontline Equity Direct,SIP,110229,Maharashtra,46-60,Male,T30
9435,2024-11-23,ICICI Pru Bluechip Direct,SIP,168788,Delhi,18-25,Female,T30
9436,2022-09-03,Nippon Large Cap Direct,SIP,320841,Tamil Nadu,46-60,Female,T30
9437,2023-03-31,HDFC Top 100 Direct,SIP,62259,Punjab,26-35,Female,T30
9438,2025-06-08,Kotak Bluechip Direct,SIP,497542,Punjab,36-45,Male,T30
9439,2022-06-07,ABSL Frontline Equity Direct,SIP,22541,Gujarat,36-45,Female,T30
9440,2023-09-03,ICICI Pru Bluechip Direct,SIP,325498,Andhra Pradesh,18-25,Male,T30
9441,2022-11-11,ABSL Frontline Equity Direct,Redemption,56901,Telangana,36-45,Male,T30
9442,2025-06-15,SBI Bluechip Direct,Redemption,305232,Gujarat,46-60,Female,B30
9443,2025-07-08,Nippon Large Cap Direct,Redemption,85379,West Bengal,18-25,Female,T30
9444,2024-07-18,HDFC Top 100 Direct,SIP,361767,Rajasthan,36-45,Female,T30
9445,2025-01-02,Kotak Bluechip Direct,SIP,55612,Telangana,26-35,Female,T30
9446,2023-09-01,ICICI Pru Bluechip Direct,Lumpsum,360066,Andhra Pradesh,18-25,Male,T30
9447,2022-05-28,SBI Bluechip Direct,SIP,440973,West Bengal,46-60,Female,T30
9448,2025-02-08,Kotak Bluechip Direct,SIP,427578,Rajasthan,46-60,Male,T30
9449,2022-05-21,HDFC Top 100 Direct,SIP,178495,Delhi,18-25,Male,B30
9450,2025-06-01,Mirae Asset Large Cap Direct,Redemption,129214,West Bengal,26-35,Female,T30
9451,2023-04-24,DSP Top 100 Equity Direct,SIP,382517,Karnataka,18-25,Male,T30
9452,2025-09-10,ABSL Frontline Equity Direct,Lumpsum,283715,West Bengal,26-35,Male,T30
9453,2025-08-08,Axis Bluechip Direct,Lumpsum,367477,Delhi,36-45,Female,T30
9454,2023-02-28,Kotak Bluechip Direct,SIP,411602,Kerala,46-60,Male,T30
9455,2024-07-19,HDFC Top 100 Direct,Redemption,107394,Delhi,18-25,Male,B30
9456,2023-10-15,DSP Top 100 Equity Direct,Lumpsum,152149,Gujarat,36-45,Female,B30
9457,2025-04-09,SBI Bluechip Direct,Redemption,190368,Karnataka,36-45,Female,B30
9458,2025-07-10,HDFC Top 100 Direct,SIP,351462,Karnataka,36-45,Male,B30
9459,2022-07-28,Axis Bluechip Direct,Lumpsum,58946,West Bengal,60+,Female,B30
9460,2022-10-02,HDFC Top 100 Direct,SIP,136917,Telangana,26-35,Male,T30
9461,2024-04-25,Mirae Asset Large Cap Direct,SIP,203884,Telangana,26-35,Female,B30
9462,2024-04-22,UTI Flexi Cap Direct,SIP,455921,Uttar Pradesh,26-35,Male,T30
9463,2022-11-29,ABSL Frontline Equity Direct,SIP,198796,Karnataka,46-60,Male,T30
9464,2023-07-10,UTI Flexi Cap Direct,Redemption,425523,Uttar Pradesh,36-45,Male,T30
9465,2023-12-09,SBI Bluechip Direct,SIP,381801,Kerala,36-45,Male,T30
9466,2025-11-14,Axis Bluechip Direct,SIP,398047,Uttar Pradesh,36-45,Male,B30
9467,2023-03-17,Kotak Bluechip Direct,SIP,268671,Maharashtra,26-35,Female,B30
9468,2022-06-01,ABSL Frontline Equity Direct,SIP,376904,Punjab,46-60,Male,B30
9469,2023-02-01,ICICI Pru Bluechip Direct,SIP,489031,Uttar Pradesh,60+,Female,T30
9470,2022-01-14,Kotak Bluechip Direct,SIP,290548,Rajasthan,26-35,Male,T30
9471,2024-11-09,DSP Top 100 Equity Direct,SIP,382636,Tamil Nadu,46-60,Male,B30
9472,2024-07-10,DSP Top 100 Equity Direct,SIP,258421,Gujarat,36-45,Female,T30
9473,2022-01-09,Nippon Large Cap Direct,SIP,387654,West Bengal,18-25,Female,T30
9474,2025-07-21,UTI Flexi Cap Direct,SIP,464342,Delhi,46-60,Female,B30
9475,2024-05-01,DSP Top 100 Equity Direct,SIP,11456,Tamil Nadu,26-35,Male,T30
9476,2022-10-01,SBI Bluechip Direct,SIP,352606,Gujarat,18-25,Male,T30
9477,2023-08-02,HDFC Top 100 Direct,SIP,259052,Rajasthan,60+,Female,T30
9478,2022-11-01,Kotak Bluechip Direct,SIP,400537,Gujarat,46-60,Male,T30
9479,2025-04-29,Axis Bluechip Direct,SIP,12605,Punjab,26-35,Male,B30
9480,2025-02-16,SBI Bluechip Direct,Lumpsum,345925,Maharashtra,26-35,Male,B30
9481,2022-07-04,Mirae Asset Large Cap Direct,SIP,27068,Karnataka,36-45,Female,B30
9482,2022-02-20,ABSL Frontline Equity Direct,SIP,17348,Gujarat,18-25,Female,T30
9483,2025-12-03,HDFC Top 100 Direct,SIP,443629,Rajasthan,60+,Male,T30
9484,2025-12-06,Axis Bluechip Direct,SIP,365395,Delhi,60+,Male,T30
9485,2023-05-25,DSP Top 100 Equity Direct,SIP,262273,Punjab,18-25,Male,T30
9486,2024-01-12,Kotak Bluechip Direct,SIP,260042,Punjab,46-60,Male,B30
9487,2023-11-23,DSP Top 100 Equity Direct,Redemption,448032,Maharashtra,18-25,Male,T30
9488,2024-04-30,Mirae Asset Large Cap Direct,Lumpsum,194428,Delhi,26-35,Male,B30
9489,2025-04-13,Nippon Large Cap Direct,SIP,111654,Gujarat,46-60,Male,T30
9490,2022-03-11,Axis Bluechip Direct,Redemption,222552,Telangana,18-25,Female,T30
9491,2022-02-15,ABSL Frontline Equity Direct,SIP,382494,Karnataka,60+,Female,T30
9492,2023-03-02,SBI Bluechip Direct,SIP,154620,Tamil Nadu,60+,Male,T30
9493,2022-05-23,Mirae Asset Large Cap Direct,Lumpsum,380158,Andhra Pradesh,18-25,Female,B30
9494,2023-11-29,DSP Top 100 Equity Direct,SIP,207616,Uttar Pradesh,46-60,Male,B30
9495,2024-12-07,ICICI Pru Bluechip Direct,SIP,393805,Tamil Nadu,46-60,Female,T30
9496,2022-07-08,Kotak Bluechip Direct,SIP,36804,Maharashtra,26-35,Female,T30
9497,2024-04-26,UTI Flexi Cap Direct,Redemption,51106,Maharashtra,36-45,Male,B30
9498,2025-06-22,Axis Bluechip Direct,SIP,37673,Uttar Pradesh,46-60,Female,B30
9499,2022-06-11,Axis Bluechip Direct,SIP,493910,Kerala,60+,Male,T30
9500,2024-04-30,Axis Bluechip Direct,SIP,88564,West Bengal,18-25,Male,T30
9501,2024-12-28,UTI Flexi Cap Direct,Lumpsum,267552,Kerala,18-25,Male,B30
9502,2025-04-13,Axis Bluechip Direct,Lumpsum,142782,Uttar Pradesh,18-25,Male,T30
9503,2025-10-24,UTI Flexi Cap Direct,Lumpsum,483483,Delhi,18-25,Male,T30
9504,2024-08-09,UTI Flexi Cap Direct,Lumpsum,115724,Uttar Pradesh,46-60,Male,T30
9505,2023-12-03,Axis Bluechip Direct,SIP,56376,Kerala,46-60,Male,T30
9506,2025-11-08,DSP Top 100 Equity Direct,SIP,353075,Kerala,36-45,Female,T30
9507,2025-02-23,Nippon Large Cap Direct,SIP,416855,Punjab,26-35,Female,T30
9508,2023-05-11,ABSL Frontline Equity Direct,SIP,14859,Karnataka,18-25,Male,B30
